Location,latitude,longitude
"San Francisco, CA",37.7792588,-122.4193286
California,36.7014631,-118.755997
"Mountain View, CA",37.3893889,-122.0832101
"Colorado Springs, CO",38.8339578,-104.825348
"Hartford, CT",41.764582,-72.6908547
"Phoenix, AZ",33.4484367,-112.074141
Anywhere,-14.1601396,33.8624178
"Chicago, IL",41.8755616,-87.6244212
"Manassas, VA",38.7509488,-77.4752667
Indiana,40.3270127,-86.1746933
"Atlanta, GA (+1 other)",,
"Kansas City, MO",39.100105,-94.5781416
"Wilmington, DE",39.7459468,-75.546589
"California City, CA",35.125801,-117.9859038
"Newburgh Heights, OH",41.4502488,-81.6626406
"Irvine, CA",33.6856969,-117.825981
"Reno, NV",39.5261206,-119.8126581
"Chicago, IL",41.8755616,-87.6244212
"San Diego, CA",32.7174202,-117.162772
"Chicago, IL",41.8755616,-87.6244212
"Salt Lake City, UT (+26 others)",,
"Toledo, OH",41.6529143,-83.5378173
Ohio,40.2253569,-82.6881395
"Carolina Beach, NC",34.0351727,-77.8935966
"Columbus, OH",39.9622601,-83.0007065
"New York, NY",40.7127281,-74.0060152
"Camden, NJ",39.9448402,-75.1198911
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Port Washington, NY",40.8257072,-73.6958069
New York,40.7127281,-74.0060152
"Nutley, NJ",40.8223223,-74.1598663
"Long Island City, New York",40.7455316,-73.9484995
"Albany, NY (+65 others)",,
"New York, NY",40.7127281,-74.0060152
"Scarsdale, NY",40.9880495,-73.7974133
"Cheektowaga, NY",42.9033917,-78.7547536
"New York, NY",40.7127281,-74.0060152
"San Juan Capistrano, CA",33.5016932,-117.6625509
California,36.7014631,-118.755997
"Irvine, CA",33.6856969,-117.825981
"Corona, CA",33.8752945,-117.566444
"Pomona, CA",34.0553813,-117.7517496
Anywhere,-14.1601396,33.8624178
California,36.7014631,-118.755997
"San Diego, CA",32.7174202,-117.162772
"Los Angeles, CA",34.0536909,-118.242766
"Hawthorne, CA",33.9128272,-118.3426122
"Durham, NC",35.996653,-78.9018053
"Columbia, SC",34.0003117,-81.0331309
Virginia,37.1232245,-78.4927721
"Raleigh, NC",35.7803977,-78.6390989
"Atlanta, GA",33.7489924,-84.3902644
"Atlanta, GA",33.7489924,-84.3902644
"Richmond, VA",37.5385087,-77.43428
"Atlanta, GA",33.7489924,-84.3902644
"Winston-Salem, NC",36.0998131,-80.2440518
"Atlanta, GA",33.7489924,-84.3902644
"Grand Junction, CO",39.0672568,-108.56448
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Colorado Springs, CO",38.8339578,-104.825348
"Denver, CO",39.7392364,-104.984862
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Denver, CO (+8 others)",,
Anywhere,-14.1601396,33.8624178
"Fort Collins, CO",40.5871782,-105.0770113
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
"Springfield, MA",42.1018764,-72.5886727
"Springfield, MA",42.1018764,-72.5886727
Anywhere,-14.1601396,33.8624178
Massachusetts,42.3788774,-72.032366
"Somerville, MA",42.3875968,-71.0994968
"Hightstown, NJ",40.269559,-74.5232454
"Canton, MA",42.1584324,-71.1447732
"Woonsocket, RI",42.0028761,-71.5147839
"Scarborough, ME",43.5901655,-70.334505
"Boston, MA",42.3554334,-71.060511
United States,39.7837304,-100.445882
"Broomfield, CO",39.9403995,-105.05208
Anywhere,-14.1601396,33.8624178
"Denver, CO",39.7392364,-104.984862
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Englewood, CO",39.6482059,-104.9879641
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Glenwood Springs, CO",39.5466381,-107.3246941
"Boulder, CO",40.0149856,-105.270545
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Air Force Academy, CO",38.991238100000004,-104.85883459940119
"Denver, CO",39.7392364,-104.984862
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Denver, CO",39.7392364,-104.984862
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Santa Ana, CA",33.7494951,-117.873221
"Glendale, CA",34.1469416,-118.2478471
"Los Angeles, CA",34.0536909,-118.242766
"Burbank, CA",34.1812089,-118.307201
"Irvine, CA",33.6856969,-117.825981
"Diamond Bar, CA",34.0286226,-117.8103367
"Los Angeles, CA",34.0536909,-118.242766
"Arcadia, CA",34.1362075,-118.0401497
"Santa Clarita, CA",34.4127963,-118.5538088
"Los Angeles, CA",34.0536909,-118.242766
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Colorado Springs, CO (+5 others)",,
Anywhere,-14.1601396,33.8624178
"Colorado Springs, CO",38.8339578,-104.825348
"Lakewood, CO",39.7085736,-105.0846694
United States,39.7837304,-100.445882
"Laporte, CO",40.627031,-105.1377516
"Los Alamos, NM",35.88137,-106.298959
"Denver, CO",39.7392364,-104.984862
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Aurora, CO",39.7405111,-104.830994
"Boulder, CO",40.0149856,-105.270545
United States,39.7837304,-100.445882
"Denver, CO (+1 other)",39.84694587182326,-104.67768876079333
"Fort Collins, CO",40.5871782,-105.0770113
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
"McLean, VA (+2 others)",,
"Reston, VA",38.9583737,-77.3579805
"Worcester, MA",42.2625621,-71.8018877
"Boston, MA",42.3554334,-71.060511
"Herndon, VA",38.9695316,-77.3859479
"Boston, MA",42.3554334,-71.060511
New York,40.7127281,-74.0060152
"Reston, VA",38.9583737,-77.3579805
"Hamilton Township, NJ",40.2307818,-74.7236162
"Lakewood, CO",39.7085736,-105.0846694
"Denver, CO",39.7392364,-104.984862
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
"Rock Springs, WY",41.5860557,-109.2194544
"Englewood, CO",39.6482059,-104.9879641
"Miami, FL",25.7741728,-80.19362
"Fort Lauderdale, FL",26.1223084,-80.1433786
"Miami, FL",25.7741728,-80.19362
"West Palm Beach, FL",26.715364,-80.0532942
"West Palm Beach, FL",26.715364,-80.0532942
"Tamarac, FL",26.2128609,-80.2497707
"Hialeah, FL",25.8575963,-80.2781057
"Miami, FL",25.7741728,-80.19362
Anywhere,-14.1601396,33.8624178
"Miami, FL",25.7741728,-80.19362
"State Line, PA",39.725086,-78.7675187
"Manchester, NH",42.9956397,-71.4547891
"Shrewsbury, NJ (+27 others)",,
"Maryland Line, MD",39.7142704,-76.6538594
"Baltimore, MD",39.2908816,-76.610759
"Manchester, NH",42.9956397,-71.4547891
"Milford, MA",42.1428913,-71.5164618
"Arlington, VA",38.8769326,-77.0893094
"Vienna, VA",38.9013729,-77.2651762
"Patuxent River, MD",38.8142728,-76.7117773
"Bethlehem, PA",40.6178915,-75.3786521
"Philadelphia, PA",39.9527237,-75.1635262
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
New Jersey,40.0757384,-74.4041622
"New York, NY",40.7127281,-74.0060152
"Glen Allen, VA",37.664879,-77.48712356574592
New Jersey,40.0757384,-74.4041622
"Waterbury, CT",41.5538091,-73.0438362
"Raleigh, NC",35.7803977,-78.6390989
"Greenwood Village, CO",39.6172101,-104.950814
"Westminster, CO",39.8366528,-105.0372046
"Longmont, CO",40.1672117,-105.101928
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
Colorado,38.7251776,-105.607716
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Glendale, CA",34.1469416,-118.2478471
"Santa Monica, CA",34.0194704,-118.491227
"Carson, CA",33.8322043,-118.2517547
"Los Angeles, CA",34.0536909,-118.242766
"El Segundo, CA (+1 other)",,
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA",34.0536909,-118.242766
"Glendale, CA",34.1469416,-118.2478471
"Los Angeles, CA",34.0536909,-118.242766
"Newport Beach, CA",33.6170092,-117.9294401
Connecticut,41.6500201,-72.7342163
"Wilmington, DE",39.7459468,-75.546589
"Wayne, PA",41.6264414,-75.3045103
"Jersey City, NJ",40.7215682,-74.047455
"Boston, MA",42.3554334,-71.060511
"Norwalk, CT",41.1175966,-73.4078968
"Harrisburg, PA",40.2663107,-76.8861122
"New York, NY",40.7127281,-74.0060152
"Hudson, MA",42.3913503,-71.5676895
"Hoboken, NJ",40.7433066,-74.0323752
"Miami, FL",25.7741728,-80.19362
"Miami, FL",25.7741728,-80.19362
"Boca Raton, FL",26.3586885,-80.0830984
"Pinellas Park, FL",27.8428025,-82.6995444
"Clearwater, FL",27.9658533,-82.8001026
"Miami, FL",25.7741728,-80.19362
"Deerfield Beach, FL",26.318342,-80.0996306
"Tamarac, FL",26.2128609,-80.2497707
"Coral Gables, FL",25.7331105,-80.2585107
"Tampa, FL",27.9477595,-82.458444
"Charlotte, NC",35.2272086,-80.8430827
Anywhere,-14.1601396,33.8624178
"Richmond, VA",37.5385087,-77.43428
"Indian Land, SC",35.0018151,-80.8556287
"Richmond, VA",37.5385087,-77.43428
Virginia,37.1232245,-78.4927721
"Virginia Beach, VA",36.8496579,-75.9760751
"Alexandria, VA",38.8051095,-77.0470229
"Richmond, VA",37.5385087,-77.43428
"Alexandria, Virginia",38.8051095,-77.0470229
Anywhere,-14.1601396,33.8624178
"Dallas, TX",32.7762719,-96.7968559
"Charlotte, NC",35.2272086,-80.8430827
"Pittsburgh, PA",40.4416941,-79.9900861
"Jersey City, NJ",40.7215682,-74.047455
"Jacksonville, FL",30.3321838,-81.655651
"Mt Mourne, NC",35.5431922,-80.8472956
"Charlotte, NC",35.2272086,-80.8430827
"Dearborn, MI",42.3222599,-83.1763145
"Princeton, NJ",40.3496953,-74.6597376
Anywhere,-14.1601396,33.8624178
"Summit, NJ",40.7182356,-74.3592296
"Quincy, MA",42.2509914,-71.0037374
"Jersey City, NJ",40.7215682,-74.047455
"Jersey City, NJ",40.7215682,-74.047455
"Annapolis, MD",38.9786401,-76.492786
"Cambridge, MA",42.3656347,-71.1040018
"New York, NY",40.7127281,-74.0060152
"Woodbridge Township, NJ",40.5576045,-74.2845911
"New York, NY",40.7127281,-74.0060152
"Dearborn, MI",42.3222599,-83.1763145
"Jersey City, NJ",40.7215682,-74.047455
"Quincy, MA",42.2509914,-71.0037374
"Dallas, TX",32.7762719,-96.7968559
"Pittsburgh, PA",40.4416941,-79.9900861
"Portland, OR",45.5202471,-122.674194
"Sunnyvale, CA",37.3688301,-122.036349
"Plano, TX",33.0136764,-96.6925096
"Addison, TX",32.960477850000004,-96.8300673063398
"Pasadena, CA",34.1476507,-118.144155
"Reston, VA",38.9583737,-77.3579805
"Arlington, VA",38.8769326,-77.0893094
"Philadelphia, PA",39.9527237,-75.1635262
"McLean, VA",38.93668525,-77.1858430261388
"Sunnyvale, CA",37.3688301,-122.036349
"Charlotte, IA",41.9604757,-90.4688634
"Piscataway, NJ",40.5462553,-74.4660408
"Allen, TX",33.1031744,-96.6705503
"Charlotte, NC",35.2272086,-80.8430827
"Atlanta, GA",33.7489924,-84.3902644
"Charlotte, NC",35.2272086,-80.8430827
"Detroit, MI",42.3315509,-83.0466403
"Jersey City, NJ",40.7215682,-74.047455
"Dallas, TX",32.7762719,-96.7968559
"Charlotte, NC",35.2272086,-80.8430827
"St. Petersburg, FL",27.7700475,-82.6359078
"Pleasanton, CA",37.6624312,-121.8746789
"Palo Alto, CA",37.4443293,-122.1598465
"St. Louis, MO",38.6280278,-90.1910154
"San Mateo, CA",37.496904,-122.3330573
"Weehawken, NJ",40.7695457,-74.0204177
"Cleveland, OH",41.4996574,-81.6936772
"Scottsdale, AZ",33.4942189,-111.926018
"Sunnyvale, CA",37.3688301,-122.036349
"Reston, VA",38.9583737,-77.3579805
"Plano, TX",33.0136764,-96.6925096
"Washington, DC",38.8950368,-77.0365427
"San Jose, CA",37.3361663,-121.890591
"San Diego, CA",32.7174202,-117.162772
"Reading, PA",40.335345,-75.9279495
United States,39.7837304,-100.445882
Ohio,40.2253569,-82.6881395
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA",34.0536909,-118.242766
"Carson, CA",33.8322043,-118.2517547
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA",34.0536909,-118.242766
"Newport Beach, CA",33.6170092,-117.9294401
"Los Angeles, CA",34.0536909,-118.242766
"Costa Mesa, CA",33.6633386,-117.903317
United States,39.7837304,-100.445882
"Colorado Springs, CO",38.8339578,-104.825348
"Lone Tree, CO",39.5364152,-104.9041528
United States,39.7837304,-100.445882
"Greenwood Village, CO",39.6172101,-104.950814
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Greenwood Village, CO",39.6172101,-104.950814
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Weehawken, NJ",40.7695457,-74.0204177
"Jersey City, NJ",40.7215682,-74.047455
"West Conshohocken, PA",40.0698321,-75.3162951
"Staten Island, NY",40.5834557,-74.1496048
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Huntington, NY",40.868154,-73.425676
"Philadelphia, PA",39.9527237,-75.1635262
"Lawrence, NY",40.6156599,-73.7295763
"Goshen, NY",41.4021497,-74.3242129
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Sloatsburg, NY",41.1545395,-74.192924
"Boston, MA",42.3554334,-71.060511
"Needham, MA",42.2802645,-71.2360624
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Pojoaque, NM",35.8924665,-106.00686128428235
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Tallahassee, FL",30.4380832,-84.2809332
"Tallahassee, FL",30.4380832,-84.2809332
"Panama City, FL",30.1586518,-85.6602936
"Mt Pleasant, FL",30.1393697,-84.3882334
"Montgomery, AL",32.3669656,-86.3006485
"Birmingham, AL",33.5206824,-86.8024326
"Birmingham, AL",33.5206824,-86.8024326
"Montgomery, AL",32.3669656,-86.3006485
"Birmingham, AL",33.5206824,-86.8024326
Alabama,33.2588817,-86.8295337
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Denver, CO",39.7392364,-104.984862
"Grand Junction, CO",39.0672568,-108.56448
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"New York, NY",40.7127281,-74.0060152
"New York, NY (+4 others)",,
"New York, NY",40.7127281,-74.0060152
"Burlington, MA",42.5048167,-71.1956111
"Boston, MA",42.3554334,-71.060511
"Laurel, MD",39.0984317,-76.8485094
"Reston, VA",38.9583737,-77.3579805
"Jersey City, NJ",40.7215682,-74.047455
"Boston, MA",42.3554334,-71.060511
"Jenkintown, PA",40.0959385,-75.1256812
"Hicksville, NY",40.7681926,-73.5238207
"New York, NY",40.7127281,-74.0060152
"Hartford, CT",41.764582,-72.6908547
"New York, NY",40.7127281,-74.0060152
Anywhere,-14.1601396,33.8624178
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Princeton, NJ",40.3496953,-74.6597376
"Greenwich, CT",41.0264862,-73.6284598
"Miami, FL",25.7741728,-80.19362
"Tampa, FL",27.9477595,-82.458444
Florida,27.7567667,-81.4639835
"University, FL",28.588779950000003,-81.19813446391356
"Miami, FL",25.7741728,-80.19362
"Tampa, FL",27.9477595,-82.458444
Florida,27.7567667,-81.4639835
"Fort Lauderdale, FL",26.1223084,-80.1433786
"Orlando, FL",28.5421109,-81.3790304
"Tamarac, FL",26.2128609,-80.2497707
"Chicago, IL",41.8755616,-87.6244212
"Louisville, KY",38.2542376,-85.759407
"Louisville, KY",38.2542376,-85.759407
"Cincinnati, OH",39.1014537,-84.5124602
"New Albany, OH",40.0811745,-82.8087864
"Kalamazoo, MI",42.291707,-85.5872286
"Chicago, IL",41.8755616,-87.6244212
"Detroit, MI",42.3315509,-83.0466403
"Detroit, MI",42.3315509,-83.0466403
"Fort Knox, KY",37.897655150000006,-85.90385212370151
"Eaton, CO",40.5260483,-104.7113073
"Greenwood Village, CO",39.6172101,-104.950814
"Denver, CO",39.7392364,-104.984862
"Westminster, CO",39.8366528,-105.0372046
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Colorado Springs, CO",38.8339578,-104.825348
"Milliken, CO",40.3294268,-104.85525
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Chicago, IL",41.8755616,-87.6244212
"Chicago, IL",41.8755616,-87.6244212
"Chicago, IL",41.8755616,-87.6244212
"East Lansing, MI",42.7320307,-84.4721678
Anywhere,-14.1601396,33.8624178
"Springfield, IL",39.7990175,-89.6439575
"O'Fallon, IL",38.5922715,-89.9112124
"Chicago, IL",41.8755616,-87.6244212
"Shiloh, IL",38.5614383,-89.8973233
"Cedar Rapids, IA",41.9758872,-91.6704053
"Colorado Springs, CO",38.8339578,-104.825348
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Englewood, CO",39.6482059,-104.9879641
"Denver, CO",39.7392364,-104.984862
Anywhere,-14.1601396,33.8624178
"Denver, CO",39.7392364,-104.984862
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
"Harrisburg, PA",40.2663107,-76.8861122
Pennsylvania,40.9699889,-77.7278831
"Reading, PA",40.335345,-75.9279495
Pennsylvania,40.9699889,-77.7278831
"Scranton, PA",41.4086874,-75.6621294
"Washington, DC",38.8950368,-77.0365427
"State College, PA",40.7944504,-77.8616386
"Horsham, PA",40.1842455,-75.13905239078957
"Washington, DC",38.8950368,-77.0365427
Pennsylvania,40.9699889,-77.7278831
Missouri,38.7604815,-92.5617875
"North Chicago, IL",42.327724,-87.8394189
"Montana, WI",44.3413533,-91.6648773
"Des Moines, IA",41.5868654,-93.6249494
Missouri,38.7604815,-92.5617875
"St. Louis, MO",38.6280278,-90.1910154
"St. Louis, MO",38.6280278,-90.1910154
"Orland Park, IL",41.630663,-87.8536288
"Chicago, IL",41.8755616,-87.6244212
"St. Louis, MO",38.6280278,-90.1910154
"Los Angeles, CA",34.0536909,-118.242766
"Fresno, CA",36.7394421,-119.78483
California,36.7014631,-118.755997
California,36.7014631,-118.755997
"El Segundo, CA",33.917028,-118.4156337
"Chatsworth, CA",34.2572499,-118.6017022
"San Diego, CA",32.7174202,-117.162772
"El Segundo, CA",33.917028,-118.4156337
"Irvine, CA",33.6856969,-117.825981
"El Segundo, CA",33.917028,-118.4156337
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Denver, CO",39.7392364,-104.984862
"Aurora, CO",39.7405111,-104.830994
Anywhere,-14.1601396,33.8624178
"Denver, CO",39.7392364,-104.984862
"Cheyenne, WY",41.139981,-104.820246
United States,39.7837304,-100.445882
"Ashland, OH",40.7887367,-82.2360391
"Columbus, OH",39.9622601,-83.0007065
"Cincinnati, OH",39.1014537,-84.5124602
"Cleveland, OH",41.4996574,-81.6936772
"Hudson, OH",41.240056,-81.440667
"Wright-Patterson AFB, OH",39.82190525,-84.04958861168211
"Seven Hills, OH",41.3953304,-81.6762392
"Toledo, OH",41.6529143,-83.5378173
"Columbus, OH",39.9622601,-83.0007065
Ohio,40.2253569,-82.6881395
"San Diego, CA",32.7174202,-117.162772
"Newport Beach, CA",33.6170092,-117.9294401
"La Cañada Flintridge, CA",34.1998302,-118.2005236
"Redlands, CA",34.0550328,-117.1827445
"San Diego, CA",32.7174202,-117.162772
"San Diego, CA",32.7174202,-117.162772
"Santa Ana, CA",33.7494951,-117.873221
"Burbank, CA",34.1812089,-118.307201
"San Diego, CA",32.7174202,-117.162772
"Los Angeles, CA",34.0536909,-118.242766
"Cambridge, MA",42.3656347,-71.1040018
"Lawrence Township, NJ",40.2774754,-74.7296047
"Newark, NJ",40.735657,-74.1723667
"Trenton, NJ",40.2203074,-74.7659
"New York, NY",40.7127281,-74.0060152
"Trenton, NJ",40.2203074,-74.7659
"Washington, DC (+3 others)",,
"New York, NY",40.7127281,-74.0060152
Rhode Island,41.7962409,-71.5992372
"Elkins Park, PA",40.0770553,-75.1268413
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Red Bank, NJ",40.3470543,-74.0643065
"New York, NY",40.7127281,-74.0060152
"Boston, MA",42.3554334,-71.060511
"Parsippany-Troy Hills, NJ",40.8646542,-74.4157768
"Skillman, NJ",40.4201055,-74.7146049
"Hartford, CT",41.764582,-72.6908547
"Houston, TX",29.7589382,-95.3676974
"Plano, TX",33.0136764,-96.6925096
"Austin, TX",30.2711286,-97.7436995
"Spring, TX",30.0795707,-95.4187924
"Austin, TX",30.2711286,-97.7436995
"Austin, TX",30.2711286,-97.7436995
"Texas City, TX",29.396013,-94.9175485
"West Hartford, AR",35.0045432,-94.410218
"Houston, TX",29.7589382,-95.3676974
"Austin, TX",30.2711286,-97.7436995
"Plano, TX",33.0136764,-96.6925096
"Plano, TX",33.0136764,-96.6925096
"Austin, TX",30.2711286,-97.7436995
"Austin, TX",30.2711286,-97.7436995
"Austin, TX",30.2711286,-97.7436995
"Lafayette, LA",30.2262187,-92.0178202
"Olmos Park, TX",29.4788422,-98.4875173
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Hartford, CT",41.764582,-72.6908547
New York,40.7127281,-74.0060152
"Hoboken, NJ",40.7433066,-74.0323752
"Hartford, CT",41.764582,-72.6908547
"Hartford, CT",41.764582,-72.6908547
"New York, NY",40.7127281,-74.0060152
"Hoboken, NJ",40.7433066,-74.0323752
"Philadelphia, PA",39.9527237,-75.1635262
"Reston, VA (+1 other)",,
"Columbus, OH",39.9622601,-83.0007065
"Baltimore, MD",39.2908816,-76.610759
"Philadelphia, PA",39.9527237,-75.1635262
Pennsylvania,40.9699889,-77.7278831
"Charleston, WV",38.3505995,-81.6332812
"Charleston, WV",38.3505995,-81.6332812
"Morgantown, WV",39.6296809,-79.9559437
"Annapolis Junction, MD",39.11899645,-76.79634174556091
"Hartford, CT",41.764582,-72.6908547
"Westbrook, ME (+1 other)",,
"New York, NY",40.7127281,-74.0060152
"Watertown, Connecticut",41.6062078,-73.1181658
"Little Ferry, NJ",40.8528777,-74.0420848
Anywhere,-14.1601396,33.8624178
"Little Ferry, NJ",40.8528777,-74.0420848
"Albany, NY",42.6511674,-73.754968
"Boston, MA",42.3554334,-71.060511
"New York, NY",40.7127281,-74.0060152
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
"Los Alamos, NM",35.88137,-106.298959
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Pittsburgh, PA",40.4416941,-79.9900861
"London, OH",39.8864493,-83.448253
"Pittsburgh, PA",40.4416941,-79.9900861
"Indianapolis, IN",39.7683331,-86.1583502
"Chicago, IL",41.8755616,-87.6244212
"Pittsburgh, PA",40.4416941,-79.9900861
"Chicago, IL",41.8755616,-87.6244212
"Pittsburgh, PA",40.4416941,-79.9900861
"North Chicago, IL",42.327724,-87.8394189
"Cincinnati, OH",39.1014537,-84.5124602
Anywhere,-14.1601396,33.8624178
"Colorado Springs, CO",38.8339578,-104.825348
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Cheyenne, WY",41.139981,-104.820246
Anywhere,-14.1601396,33.8624178
"Pojoaque, NM",35.8924665,-106.00686128428235
"Boulder, CO",40.0149856,-105.270545
"Boulder, CO",40.0149856,-105.270545
United States,39.7837304,-100.445882
"Waverly, VA",37.0359068,-77.0954059
"Atlanta, GA",33.7489924,-84.3902644
"Roanoke, VA",37.270973,-79.9414313
"Lexington, SC",33.8986841,-81.275054
"Charlottesville, VA",38.029306,-78.4766781
Virginia,37.1232245,-78.4927721
"Raleigh, NC",35.7803977,-78.6390989
"Raleigh, NC",35.7803977,-78.6390989
"Richmond, VA",37.5385087,-77.43428
Virginia,37.1232245,-78.4927721
"Allentown, PA",40.6022059,-75.4712794
"New York, NY",40.7127281,-74.0060152
"Princeton, NJ",40.3496953,-74.6597376
"Allentown, PA",40.6022059,-75.4712794
"Cambridge, MA",42.3656347,-71.1040018
"Boston, MA",42.3554334,-71.060511
"Saddle Rock Estates, NY",40.794608,-73.742302
"Quantico, VA",38.5218802,-77.2911023
"Trenton, NJ",40.2203074,-74.7659
"Piscataway, NJ",40.5462553,-74.4660408
"Washington, DC",38.8950368,-77.0365427
"Malvern, PA",40.036202,-75.5138959
"Columbia, MD",39.1938429,-76.86460919353361
"Tredyffrin Township, PA",40.06870555,-75.46215076685218
"Herndon, VA",38.9695316,-77.3859479
"University Gardens, NY",40.7773237,-73.7226313
"Boston, MA (+2 others)",,
"Columbia, MD",39.1938429,-76.86460919353361
"Boston, MA",42.3554334,-71.060511
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Sachse, TX",32.9762327,-96.5952703
"Austin, TX",30.2711286,-97.7436995
"Dallas, TX",32.7762719,-96.7968559
"Dallas, TX",32.7762719,-96.7968559
"Cedar Hill, TX",32.5888072,-96.9553675
"Milano, TX",30.7106407,-96.864745
"Princeton, TX",33.1801161,-96.4980424
"Houston, TX",29.7589382,-95.3676974
"Irving, TX",32.8295183,-96.9442177
"Grand Prairie, TX",32.7459645,-96.9977846
"Boston, MA",42.3554334,-71.060511
"Boston, MA",42.3554334,-71.060511
Rhode Island,41.7962409,-71.5992372
"Sayreville, NJ",40.4635362,-74.3618499
"Boston, MA",42.3554334,-71.060511
Pennsylvania,40.9699889,-77.7278831
"Piscataway, NJ",40.5462553,-74.4660408
"Closter, NJ",40.9731536,-73.9615262
"Boston, MA",42.3554334,-71.060511
"Pojoaque, NM",35.8924665,-106.00686128428235
"Santa Fe, NM",35.6876096,-105.938456
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"White Plains, NY (+1 other)",,
"Albany, NY",42.6511674,-73.754968
"Fairfield, NJ",40.8837102,-74.3059823
"Johnston, RI",41.8310404,-71.5412101
New York,40.7127281,-74.0060152
"White Plains, NY",41.0339862,-73.7629097
"Hartford, CT",41.764582,-72.6908547
"Rochester, NY",43.157285,-77.615214
"New York, NY",40.7127281,-74.0060152
"Norwalk, CT",41.1175966,-73.4078968
